CodigoVariable,FechaHora,CodigoDuracion,UnidadMedida,Version,Valor
PB_Int,2026-01-13 21:00:00,PT1H,COP/kWh,TX1,201.0
PB_Int,2026-01-13 23:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-13 03:00:00,PT1H,COP/kWh,TX1,97.09
PB_Int,2026-01-13 01:00:00,PT1H,COP/kWh,TX1,97.1
PB_Int,2026-01-13 19:00:00,PT1H,COP/kWh,TX1,201.0
PB_Int,2026-01-13 10:00:00,PT1H,COP/kWh,TX1,97.1
PB_Int,2026-01-13 18:00:00,PT1H,COP/kWh,TX1,201.0
PB_Int,2026-01-13 05:00:00,PT1H,COP/kWh,TX1,97.1
PB_Int,2026-01-13 07:00:00,PT1H,COP/kWh,TX1,180.0
PB_Int,2026-01-13 02:00:00,PT1H,COP/kWh,TX1,97.1
PB_Int,2026-01-13 15:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-13 11:00:00,PT1H,COP/kWh,TX1,101.493
PB_Int,2026-01-13 22:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-13 09:00:00,PT1H,COP/kWh,TX1,97.1
PB_Int,2026-01-13 14:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-13 13:00:00,PT1H,COP/kWh,TX1,180.0
PB_Int,2026-01-12 19:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-12 07:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 01:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-12 09:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 12:00:00,PT1H,COP/kWh,TX1,180.0
PB_Int,2026-01-12 17:00:00,PT1H,COP/kWh,TX1,190.0
PB_Int,2026-01-12 18:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-12 23:00:00,PT1H,COP/kWh,TX1,190.0
PB_Int,2026-01-12 20:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-12 00:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-12 15:00:00,PT1H,COP/kWh,TX1,190.0
PB_Int,2026-01-12 11:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-12 05:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 21:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-12 13:00:00,PT1H,COP/kWh,TX1,180.0
PB_Int,2026-01-12 03:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 16:00:00,PT1H,COP/kWh,TX1,190.0
PB_Int,2026-01-12 22:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-12 04:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 02:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 06:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 14:00:00,PT1H,COP/kWh,TX1,180.0
PB_Int,2026-01-12 08:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-12 10:00:00,PT1H,COP/kWh,TX1,97.5
PB_Int,2026-01-11 09:00:00,PT1H,COP/kWh,TX1,91.4946
PB_Int,2026-01-11 12:00:00,PT1H,COP/kWh,TX1,97.0776
PB_Int,2026-01-11 21:00:00,PT1H,COP/kWh,TX1,200.0026
PB_Int,2026-01-11 02:00:00,PT1H,COP/kWh,TX1,100.0026
PB_Int,2026-01-11 05:00:00,PT1H,COP/kWh,TX1,99.0026
PB_Int,2026-01-11 03:00:00,PT1H,COP/kWh,TX1,100.0026
PB_Int,2026-01-11 23:00:00,PT1H,COP/kWh,TX1,105.0026
PB_Int,2026-01-11 00:00:00,PT1H,COP/kWh,TX1,100.0026
PB_Int,2026-01-11 11:00:00,PT1H,COP/kWh,TX1,91.4946
PB_Int,2026-01-11 04:00:00,PT1H,COP/kWh,TX1,99.0026
PB_Int,2026-01-11 10:00:00,PT1H,COP/kWh,TX1,91.4946
PB_Int,2026-01-11 16:00:00,PT1H,COP/kWh,TX1,100.0026
PB_Int,2026-01-11 15:00:00,PT1H,COP/kWh,TX1,99.0026
PB_Int,2026-01-11 18:00:00,PT1H,COP/kWh,TX1,200.0026
PB_Int,2026-01-11 17:00:00,PT1H,COP/kWh,TX1,105.0026
PB_Int,2026-01-11 13:00:00,PT1H,COP/kWh,TX1,97.0776
PB_Int,2026-01-11 07:00:00,PT1H,COP/kWh,TX1,97.0776
PB_Int,2026-01-11 08:00:00,PT1H,COP/kWh,TX1,97.0776
PB_Int,2026-01-11 06:00:00,PT1H,COP/kWh,TX1,97.0846
PB_Int,2026-01-11 14:00:00,PT1H,COP/kWh,TX1,97.0846
PB_Int,2026-01-11 01:00:00,PT1H,COP/kWh,TX1,100.0026
PB_Int,2026-01-11 19:00:00,PT1H,COP/kWh,TX1,200.0026
PB_Int,2026-01-11 22:00:00,PT1H,COP/kWh,TX1,135.0026
PB_Int,2026-01-11 20:00:00,PT1H,COP/kWh,TX1,135.0026
PB_Int,2026-01-10 04:00:00,PT1H,COP/kWh,TX1,149.0
PB_Int,2026-01-10 11:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-10 00:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 17:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-10 19:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-10 09:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-10 16:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-10 03:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 14:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 05:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 06:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 08:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 15:00:00,PT1H,COP/kWh,TX1,198.0
PB_Int,2026-01-10 21:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-10 10:00:00,PT1H,COP/kWh,TX1,135.0
PB_Int,2026-01-10 18:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-10 07:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 02:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 01:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 23:00:00,PT1H,COP/kWh,TX1,200.0
PB_Int,2026-01-10 12:00:00,PT1H,COP/kWh,TX1,149.0
PB_Int,2026-01-10 22:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-10 13:00:00,PT1H,COP/kWh,TX1,160.0
PB_Int,2026-01-10 20:00:00,PT1H,COP/kWh,TX1,260.0
PB_Int,2026-01-09 23:00:00,PT1H,COP/kWh,TX1,240.7218
PB_Int,2026-01-09 16:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 14:00:00,PT1H,COP/kWh,TX1,240.7218
PB_Int,2026-01-09 01:00:00,PT1H,COP/kWh,TX1,139.7218
PB_Int,2026-01-09 22:00:00,PT1H,COP/kWh,TX1,240.7218
PB_Int,2026-01-09 20:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 06:00:00,PT1H,COP/kWh,TX1,213.8558
PB_Int,2026-01-09 03:00:00,PT1H,COP/kWh,TX1,139.7218
PB_Int,2026-01-09 00:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 09:00:00,PT1H,COP/kWh,TX1,139.7218
PB_Int,2026-01-09 21:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 17:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 18:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 11:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 10:00:00,PT1H,COP/kWh,TX1,139.7218
PB_Int,2026-01-09 13:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 02:00:00,PT1H,COP/kWh,TX1,139.7218
PB_Int,2026-01-09 19:00:00,PT1H,COP/kWh,TX1,270.7218
PB_Int,2026-01-09 15:00:00,PT1H,COP/kWh,TX1,240.7218
PB_Int,2026-01-09 04:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 05:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 07:00:00,PT1H,COP/kWh,TX1,219.6218
PB_Int,2026-01-09 12:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-09 08:00:00,PT1H,COP/kWh,TX1,200.7218
PB_Int,2026-01-08 20:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 07:00:00,PT1H,COP/kWh,TX1,266.6902
PB_Int,2026-01-08 01:00:00,PT1H,COP/kWh,TX1,114.6902
PB_Int,2026-01-08 08:00:00,PT1H,COP/kWh,TX1,153.1752
PB_Int,2026-01-08 16:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 19:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 02:00:00,PT1H,COP/kWh,TX1,114.6902
PB_Int,2026-01-08 17:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 15:00:00,PT1H,COP/kWh,TX1,266.6902
PB_Int,2026-01-08 18:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 21:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 12:00:00,PT1H,COP/kWh,TX1,228.6682
PB_Int,2026-01-08 03:00:00,PT1H,COP/kWh,TX1,114.6902
PB_Int,2026-01-08 00:00:00,PT1H,COP/kWh,TX1,153.1752
PB_Int,2026-01-08 04:00:00,PT1H,COP/kWh,TX1,153.1752
PB_Int,2026-01-08 13:00:00,PT1H,COP/kWh,TX1,224.6902
PB_Int,2026-01-08 10:00:00,PT1H,COP/kWh,TX1,153.1752
PB_Int,2026-01-08 09:00:00,PT1H,COP/kWh,TX1,114.6902
PB_Int,2026-01-08 06:00:00,PT1H,COP/kWh,TX1,237.5902
PB_Int,2026-01-08 22:00:00,PT1H,COP/kWh,TX1,284.6902
PB_Int,2026-01-08 11:00:00,PT1H,COP/kWh,TX1,224.6902
PB_Int,2026-01-08 23:00:00,PT1H,COP/kWh,TX1,266.6902
PB_Int,2026-01-08 05:00:00,PT1H,COP/kWh,TX1,228.6682
PB_Int,2026-01-08 14:00:00,PT1H,COP/kWh,TX1,266.6902
PB_Int,2026-01-07 23:00:00,PT1H,COP/kWh,TX1,300.2305
PB_Int,2026-01-07 12:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 18:00:00,PT1H,COP/kWh,TX1,315.7225
PB_Int,2026-01-07 06:00:00,PT1H,COP/kWh,TX1,248.7155
PB_Int,2026-01-07 09:00:00,PT1H,COP/kWh,TX1,237.1305
PB_Int,2026-01-07 19:00:00,PT1H,COP/kWh,TX1,315.7225
PB_Int,2026-01-07 14:00:00,PT1H,COP/kWh,TX1,280.2305
PB_Int,2026-01-07 00:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 16:00:00,PT1H,COP/kWh,TX1,300.2305
PB_Int,2026-01-07 04:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 02:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 20:00:00,PT1H,COP/kWh,TX1,315.7225
PB_Int,2026-01-07 03:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 08:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 01:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 21:00:00,PT1H,COP/kWh,TX1,315.7225
PB_Int,2026-01-07 07:00:00,PT1H,COP/kWh,TX1,280.2305
PB_Int,2026-01-07 13:00:00,PT1H,COP/kWh,TX1,280.2305
PB_Int,2026-01-07 17:00:00,PT1H,COP/kWh,TX1,309.2305
PB_Int,2026-01-07 05:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 10:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-07 22:00:00,PT1H,COP/kWh,TX1,309.2305
PB_Int,2026-01-07 15:00:00,PT1H,COP/kWh,TX1,280.2305
PB_Int,2026-01-07 11:00:00,PT1H,COP/kWh,TX1,240.2305
PB_Int,2026-01-06 12:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 05:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 19:00:00,PT1H,COP/kWh,TX1,337.416
PB_Int,2026-01-06 02:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 00:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 17:00:00,PT1H,COP/kWh,TX1,327.0
PB_Int,2026-01-06 11:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 14:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 18:00:00,PT1H,COP/kWh,TX1,337.416
PB_Int,2026-01-06 21:00:00,PT1H,COP/kWh,TX1,329.0
PB_Int,2026-01-06 22:00:00,PT1H,COP/kWh,TX1,327.0
PB_Int,2026-01-06 23:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 01:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 10:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 16:00:00,PT1H,COP/kWh,TX1,327.0
PB_Int,2026-01-06 15:00:00,PT1H,COP/kWh,TX1,327.0
PB_Int,2026-01-06 08:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 04:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 07:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 06:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 03:00:00,PT1H,COP/kWh,TX1,289.0
PB_Int,2026-01-06 20:00:00,PT1H,COP/kWh,TX1,337.416
PB_Int,2026-01-06 13:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-06 09:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-05 22:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 04:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 11:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 03:00:00,PT1H,COP/kWh,TX1,280.0
PB_Int,2026-01-05 15:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 00:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 19:00:00,PT1H,COP/kWh,TX1,345.0
PB_Int,2026-01-05 07:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 01:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 17:00:00,PT1H,COP/kWh,TX1,340.0
PB_Int,2026-01-05 05:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 14:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 06:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 10:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 16:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 02:00:00,PT1H,COP/kWh,TX1,280.0
PB_Int,2026-01-05 12:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 08:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 23:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 13:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-05 09:00:00,PT1H,COP/kWh,TX1,320.217
PB_Int,2026-01-05 21:00:00,PT1H,COP/kWh,TX1,340.0
PB_Int,2026-01-05 18:00:00,PT1H,COP/kWh,TX1,345.0
PB_Int,2026-01-05 20:00:00,PT1H,COP/kWh,TX1,340.0
PB_Int,2026-01-04 04:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 17:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-04 19:00:00,PT1H,COP/kWh,TX1,334.598
PB_Int,2026-01-04 15:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 02:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 08:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 14:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 11:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 20:00:00,PT1H,COP/kWh,TX1,334.598
PB_Int,2026-01-04 10:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 18:00:00,PT1H,COP/kWh,TX1,334.598
PB_Int,2026-01-04 23:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-04 16:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 22:00:00,PT1H,COP/kWh,TX1,331.0
PB_Int,2026-01-04 13:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 05:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 00:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 09:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 01:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 21:00:00,PT1H,COP/kWh,TX1,334.598
PB_Int,2026-01-04 03:00:00,PT1H,COP/kWh,TX1,318.0
PB_Int,2026-01-04 12:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 07:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-04 06:00:00,PT1H,COP/kWh,TX1,270.0
PB_Int,2026-01-03 05:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 04:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 13:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-03 08:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2026-01-03 00:00:00,PT1H,COP/kWh,TX1,339.598
PB_Int,2026-01-03 11:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2026-01-03 09:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2026-01-03 06:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 01:00:00,PT1H,COP/kWh,TX1,339.598
PB_Int,2026-01-03 17:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-03 21:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-03 15:00:00,PT1H,COP/kWh,TX1,339.598
PB_Int,2026-01-03 16:00:00,PT1H,COP/kWh,TX1,339.598
PB_Int,2026-01-03 18:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-03 20:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-03 14:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 02:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 07:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 03:00:00,PT1H,COP/kWh,TX1,330.0
PB_Int,2026-01-03 12:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-03 23:00:00,PT1H,COP/kWh,TX1,339.598
PB_Int,2026-01-03 10:00:00,PT1H,COP/kWh,TX1,315.0
PB_Int,2026-01-03 22:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-03 19:00:00,PT1H,COP/kWh,TX1,342.0
PB_Int,2026-01-02 05:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 04:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-02 13:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 20:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-02 12:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 01:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 23:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-02 11:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 18:00:00,PT1H,COP/kWh,TX1,350.0
PB_Int,2026-01-02 14:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-02 06:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 07:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 10:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 03:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-02 21:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-02 17:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-02 02:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-02 09:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 00:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 16:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-02 15:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-02 08:00:00,PT1H,COP/kWh,TX1,323.0
PB_Int,2026-01-02 19:00:00,PT1H,COP/kWh,TX1,350.0
PB_Int,2026-01-02 22:00:00,PT1H,COP/kWh,TX1,345.978
PB_Int,2026-01-01 07:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 23:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 17:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-01 16:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 01:00:00,PT1H,COP/kWh,TX1,320.0
PB_Int,2026-01-01 11:00:00,PT1H,COP/kWh,TX1,265.0
PB_Int,2026-01-01 12:00:00,PT1H,COP/kWh,TX1,265.0
PB_Int,2026-01-01 09:00:00,PT1H,COP/kWh,TX1,265.0
PB_Int,2026-01-01 02:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-01 04:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-01 14:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 13:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 10:00:00,PT1H,COP/kWh,TX1,222.764
PB_Int,2026-01-01 19:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 15:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 06:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 21:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 20:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 05:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 18:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 03:00:00,PT1H,COP/kWh,TX1,300.0
PB_Int,2026-01-01 08:00:00,PT1H,COP/kWh,TX1,288.412
PB_Int,2026-01-01 00:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-01-01 22:00:00,PT1H,COP/kWh,TX1,325.0
PB_Int,2026-02-28 18:00:00,PT1H,COP/kWh,TX1,96.858
PB_Int,2026-02-28 09:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 10:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 04:00:00,PT1H,COP/kWh,TX1,96.761
PB_Int,2026-02-28 02:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 15:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 12:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 14:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 13:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 03:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 20:00:00,PT1H,COP/kWh,TX1,96.858
PB_Int,2026-02-28 06:00:00,PT1H,COP/kWh,TX1,96.856
PB_Int,2026-02-28 11:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 19:00:00,PT1H,COP/kWh,TX1,99.354
PB_Int,2026-02-28 01:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 22:00:00,PT1H,COP/kWh,TX1,96.857
PB_Int,2026-02-28 16:00:00,PT1H,COP/kWh,TX1,96.856
PB_Int,2026-02-28 21:00:00,PT1H,COP/kWh,TX1,96.858
PB_Int,2026-02-28 08:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 23:00:00,PT1H,COP/kWh,TX1,96.856
PB_Int,2026-02-28 17:00:00,PT1H,COP/kWh,TX1,96.857
PB_Int,2026-02-28 07:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-28 00:00:00,PT1H,COP/kWh,TX1,96.856
PB_Int,2026-02-28 05:00:00,PT1H,COP/kWh,TX1,96.761
PB_Int,2026-02-27 16:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-27 13:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 00:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 18:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-27 09:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 17:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-27 02:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 10:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 05:00:00,PT1H,COP/kWh,TX1,96.857
PB_Int,2026-02-27 20:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-27 19:00:00,PT1H,COP/kWh,TX1,100.72
PB_Int,2026-02-27 15:00:00,PT1H,COP/kWh,TX1,96.857
PB_Int,2026-02-27 14:00:00,PT1H,COP/kWh,TX1,91.355
PB_Int,2026-02-27 08:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 12:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 03:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 11:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 01:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 04:00:00,PT1H,COP/kWh,TX1,91.354
PB_Int,2026-02-27 22:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-27 23:00:00,PT1H,COP/kWh,TX1,97.761
PB_Int,2026-02-27 07:00:00,PT1H,COP/kWh,TX1,91.355
PB_Int,2026-02-27 06:00:00,PT1H,COP/kWh,TX1,96.857
PB_Int,2026-02-27 21:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-26 15:00:00,PT1H,COP/kWh,TX1,91.355
PB_Int,2026-02-26 22:00:00,PT1H,COP/kWh,TX1,100.0
PB_Int,2026-02-26 14:00:00,PT1H,COP/kWh,TX1,91.354
